index,author,retweet,month,content,media type,group,chapter,group_fix
11785,IIFFortunato1,tweet,1,"Di sera, guardando il fiume #MattiaTW/11  Francesco https://t.co/dA7STgIj9v",photo,A,11,A
11788,IIFFortunato1,tweet,1,"E il mio spirito ridiventÛ ilare,come nella prima giovinezza  perdette il veleno dell'esperienza.#MattiaTW/11 -Vincenzo",NA,A,11,A
11797,IIFFortunato1,tweet,1,"Ecco la vita! pensavo. E seguivo con gli occhi la dolce fanciulla...#MattiaTW/11-Marta""""",NA,A,11,A
11798,IIFFortunato1,tweet,1,"Era un fuggevole sguardo, come il lampo d'una grazia dolcissima.#MattiaTW/11 -Gianluca Calice",NA,A,11,A
11799,IIFFortunato1,tweet,1,"Eroe, ecco, eroe non potevo pi˘ essere davvero. Se non a patto di morirci.. Ma se ero gi‡ morto!#MattiaTW/11-Lorena",NA,A,11,A
11800,IIFFortunato1,tweet,1,"Eroe,ecco,eroe non potevo pi˘ essere davvero. Se non a patto di morirci...Ma ero gi‡ morto.#MattiaTW/11 -Vincenzo",NA,A,11,A
11822,IIFFortunato1,tweet,1,"Le anime hanno un loro modo di intendersi,mentre le nostre persone sono impacciate nel commercio delle parole comuni #MattiaTW/11Stefano L",NA,A,11,A
11825,IIFFortunato1,tweet,1,-Libero !- dicevo ancora  ma gi‡ cominciavo a penetrare il senso e a misurare i confini di questa mia libert‡.#MattiaTW/11-Chiara,NA,A,11,A
11826,IIFFortunato1,tweet,1,"Libero-dicevo ancora,ma gi‡ cominciavo a penetrare il senso e a misurare i confini di questa libert‡ #MattiaTW/11 -Giada",NA,A,11,A
11832,IIFFortunato1,tweet,1,"Ma io non posso andare in una taverna come te,a cercar l'allegria...#MattiaTW/11-Anna Sara https://t.co/naYJzajNpM""""",photo,A,11,A
11840,IIFFortunato1,tweet,1,Mattia cambia identit‡ e si innamora di Adriana. Intanto si scopre che Terenzio Ë l'amante della CaporaleStefano M.#MattiaTW/11,NA,A,11,A
11851,IIFFortunato1,tweet,1,"Nemo. Ego et mea umbra sumus, in terra. #MattiaTW/11-Pierpaolo",NA,A,11,A
11854,IIFFortunato1,tweet,1,"Nessuno. Siamo io e l'ombra mia, su la terra. #MattiaTW/11 -Alessandro DT",NA,A,11,A
11855,IIFFortunato1,tweet,1,"Nessuno. Siamo io e l'ombra mia, su la terra. Me la son portata a spasso, quest'ombra, di qua e di l‡ continuamente...#MattiaTW/11 SaraMN""""",NA,A,11,A
11862,IIFFortunato1,tweet,1,"PerchË la donna Ë pi˘ generosa dell'uomo, e non bada come questo alla bellezza esteriore soltanto.#MattiaTW/11Vania",NA,A,11,A
11867,IIFFortunato1,tweet,1,"Se noi riconosciamo che errare Ë dell'uomo, non Ë crudelt‡ sovrumana la giustizia?#MattiaTW/11 -VL",NA,A,11,A
11933,ilFUMATTIApasc,tweet,1,"#MattiaTW/11  (382NAD183)Beate le marionette,possono attendere senza soffrir mai vertigini o capogiri.",NA,O2,11,B
11934,ilFUMATTIApasc,tweet,1,"#MattiaTW/11  (382NAM247)Eroe,ecco,eroe non potevo pi˘ essere davvero.Se non a patto di morirci...ma se ero gi‡ morto!",NA,O2,11,B
11935,ilFUMATTIApasc,tweet,1,"#MattiaTW/11  (382NAZ277)La lotta che facevo contro me stesso,m'impediva di riflettere e restavo lÏ nella mia stessa contentezza.",NA,O2,11,B
11936,ilFUMATTIApasc,tweet,11,"#MattiaTW/11  (382NED133)libert‡†,libert‡ mormorÏ≥",NA,O2,11,B
11937,ilFUMATTIApasc,tweet,1,#MattiaTW/11  (382NMM277)Diventano una cosa sola col mio strumento:io facevo piangere e gridare l'anima mai.,NA,O2,11,B
11938,ilFUMATTIApasc,tweet,1,#MattiaTW/11  (382NMM69)Mentre le nostre persone sono impacciate nel commercio delle parole comuni.,NA,O2,11,B
11939,ilFUMATTIApasc,tweet,1,#MattiaTW/11 (382NAD151)Compresi cosÏ che nonostante il mio strambo aspetto ella avrebbe potuto amarmi..,NA,O2,11,B
11940,ilFUMATTIApasc,tweet,1,#MattiaTW/11 (382NAM307)Il rumore di qualche vettura sul prossimo ponte di legno mi scuoteva da quelle riflessioni.,NA,O2,11,B
11941,ilFUMATTIApasc,tweet,1,#MattiaTW/11 (382NAR194)Una nuova libert‡ illimitata avevo finalmente acquistato l'equilibrio!,NA,O2,11,B
11942,ilFUMATTIApasc,tweet,1,"#MattiaTW/11 (382NMM142)Innanzi all'uscio della mia camera Adriana mi strinse la mano,come finora non aveva mai fatto.",NA,O2,11,B
11943,ilFUMATTIApasc,tweet,1,"#MattiaTW/11 (382NMM142)'Libert‡ ..libert‡' mormorÚ.Ma pure,non sarebbe lo stesso anche altrove.",NA,O2,11,B
11944,ilFUMATTIApasc,tweet,1,"#MattiaTW/11 (382NMM142)'libert‡ ..libert‡†' mormorÏ≤.Ma pure,non sarebbe lo stesso anche altrove.",NA,O2,11,B
11945,ilFUMATTIApasc,tweet,1,"#MattiaTW/11 (382NMM142)PerchË,quando il potere Ë in mano d'uno solo,quest'uno sa d'esser uno e di contenere se stessi.",NA,O2,11,B
11946,ilFUMATTIApasc,tweet,1,"#MattiaTW/11 (382NMU17)Quell'acqua mi sembrava viva,l‡,e tutto il resto quasi spettrale e malinconico.",NA,O2,11,B
11947,ilFUMATTIApasc,tweet,1,"#MattiaTW/11 (382NMU17)Quell'acqua mi sembrava viva,lÏ,e tutto il resto quasi spettrale e malinconico.",NA,O2,11,B
12141,Imagnifici_4Bi,tweet,1,"#MattiaTW/11  (294BDL313)Eroe, ecco, eroe non potevo pi˘ essere davvero"""" https://t.co/xZ3oG846MD""""",photo,B,11,B
12142,Imagnifici_4Bi,tweet,1,"#MattiaTW/11  (294BFV31) Adriano Meis tra mille turbamenti pensa di lasciare Roma, anzi no...sar‡ Adriana il motivo della sua indecisione?",NA,B,11,B
12143,Imagnifici_4Bi,tweet,1,"#MattiaTW/11  (294BGM162) 'Le anime hanno un loro particolare modo di intendersi, mentre le nostre persone sono impacciate...'",NA,B,11,B
12144,Imagnifici_4Bi,tweet,1,"#MattiaTW/11  (294BSL1510)Ardua una vita senza una vera identit‡†,vero MattiaÖ https://t.co/sT7tdQVzSK",NA,B,11,B
12145,Imagnifici_4Bi,tweet,1,"#MattiaTW/11  (294BSL1510)Ardua una vita senza una vera identit‡,vero MattiaÖ https://t.co/sT7tdQVzSK",photo,B,11,B
12146,Imagnifici_4Bi,tweet,1,"#MattiaTW/11  (294BSR248) Sembravano cosÏ ospitali, ma Adriano inizia ad avere qualche sospetto. Per fortuna c'Ë la Caporale..",NA,B,11,B
12147,Imagnifici_4Bi,tweet,2,"#MattiaTW/11  (294BVC2010) Lei non deve avere molto cuore.."""" Talvolta meglio essere duri che troppo fragili!""""",NA,B,11,B
12148,Imagnifici_4Bi,tweet,1,#MattiaTW/11 (294BDP274) salvare la gente Ë un atto importantissimo che migliora la dignit‡ di ogni uomo!!!,NA,B,11,B
12149,Imagnifici_4Bi,tweet,1,#MattiaTW/11 (294BDV305)  Sar‡ il nostro Adriano un eroe? Ah.. non esiste,NA,B,11,B
12236,Ines_2610,tweet,1,"#MattiaTW/11  Meravigliavo io stesso d'avere accolto,viaggiando,tante impressioni,che il silenzio aveva quasi sepolte in me.""""",NA,O2,11,NR
12385,in_breve,retweet,1,"RT  @Feder5C: #MattiaTW/11  quando i molti governano pensano soltanto a contentare se stessi, si ha allora la tirannia mascherata da liberÖ""""",NA,O2,11,NR
12386,in_breve,retweet,1,"RT  @Feder5C: #MattiaTW/11  quando i molti governano pensano soltanto a contentare se stessi, si ha allora la tirannia mascherata da libert‡ """". (GiamC)""""",NA,O2,11,NR
12413,Ines_2610,retweet,1,"RT  @desigerratana: #MattiaTW/11  Ma la causa vera di tutti i nostri mali, di questa tristezza nostra, sai qual Ë?  La democrazia.",NA,O2,11,NR
12422,Ines_2610,retweet,1,"RT  @LudovicaaP: #MattiaTW/11  Compresi cosÏ, che non ostante quel mio strambo aspetto, ella avrebbe potuto amarmi.""""",NA,O2,11,NR
12598,itescarafa,tweet,1,"#MattiaTW/11  (302DFS204) Allora, passata l'angoscia, le due anime sollevate si ricercano e tornano a sorridersi da lontano",NA,B,11,B
12599,itescarafa,tweet,1,"#MattiaTW/11  (302DGL46)La sua libert‡†"""" voleva dire guardare d una finestra il fiume, di sera.""""",NA,B,11,B
12600,itescarafa,tweet,1,"#MattiaTW/11  (302DGL46)La sua libert‡"""" voleva dire guardare d una finestra il fiume, di sera.""""",NA,B,11,B
12601,itescarafa,tweet,1,"#MattiaTW/11  (302DMD211) Man mano che diventavo parte della famiglia, diventava sempre pi˘ difficile per me mantenere il segreto.",NA,B,11,B
12602,itescarafa,tweet,1,#MattiaTW/11 (301BAD211)Dovetti riconoscere che per quanto neanche io vi avessi fatto mai attenzione poteva darsi che avessi quel vezzo.,NA,B,11,B
12603,itescarafa,tweet,1,#MattiaTW/11 (301BAQ1912)Un pensiero un'immagine dovette balenarle in quel punto alla mente.,NA,B,11,B
12604,itescarafa,tweet,1,#MattiaTW/11 (301BDA47)Man mano che la familiarit‡ cresceva per la considerazione e la benevolenza che mi dimostrava il padrone di casa.,NA,B,11,B
12605,itescarafa,tweet,1,"#MattiaTW/11 (301BDL223)''E il mio spirito ridiventÚ ilare, come nella prima giovinezza  perdette il veleno dell'esperienza.''",NA,B,11,B
12606,itescarafa,tweet,1,#MattiaTW/11 (301BFC119) C'inganniamo cosÏ facilmente!,NA,B,11,B
12607,itescarafa,tweet,1,"#MattiaTW/11 (301BFC119)E seguivo con gli occhi la dolce fanciulla in quella sua cura gentile, aspettando che levasse lo sguardo verso di me.",NA,B,11,B
12608,itescarafa,tweet,1,#MattiaTW/11 (301BGC264)?Le anime hanno un loro particolar modo d'intendersi?,NA,B,11,B
12609,itescarafa,tweet,1,#MattiaTW/11 (301BGL25)Le anime hanno un loro particolar modo d'intendersi.,NA,B,11,B
12610,itescarafa,tweet,1,#MattiaTW/11 (301BIL033) La donna Ë pi˘ generosa dell'uomo ed ha una buona di coraggio per amar veramente un uomo!!!,NA,B,11,B
12611,itescarafa,tweet,1,"#MattiaTW/11 (301BLC1010)Avevo lasciato aperta la gelosia, aperti gli scuri.""""",NA,B,11,B
12612,itescarafa,tweet,1,#MattiaTW/11 (301BLC12) La tragedia di Oreste in un teatrino di marionette!,NA,B,11,B
12613,itescarafa,tweet,1,"#MattiaTW/11 (301BLF154) Nessuno. Siamo io e l'ombra mia, sulla Terra.??",NA,B,11,B
12614,itescarafa,tweet,1,"#MattiaTW/11 (301BLF154) Nessuno. Siamo io e l'ombra mia, sulla Terra.üòï",NA,B,11,B
12615,itescarafa,tweet,1,"#MattiaTW/11 (301BM/282)-libert‡†...libert‡†...-mormoravo.-Ma pure,non sarebbe lo stesso anche altrove?",NA,B,11,B
12616,itescarafa,tweet,1,"#MattiaTW/11 (301BMI282)libert‡†...libert‡†...-mormoravo.-Ma pure,non sarebbe lo stesso anche altrove?",NA,B,11,B
12617,itescarafa,tweet,1,"#MattiaTW/11 (301BMI282)Libert‡...libert‡...-mormoravo.-Ma pure,non sarebbe lo stesso anche altrove?",NA,B,11,B
12618,itescarafa,tweet,1,"#MattiaTW/11 (301BRA182) Compresi, che, non ostante quel mio strambo aspetto, ella avrebbe potuto amarmi!""""",NA,B,11,B
12619,itescarafa,tweet,1,"#MattiaTW/11 (301BSA53)Quando molti governano, pensano soltanto a contentar se stessi",NA,B,11,B
12620,itescarafa,tweet,1,"#MattiaTW/11 (301BSP76)Le anime hanno un loro particolar modo  d'intendersi""""",NA,B,11,B
12621,itescarafa,tweet,1,#MattiaTW/11 (301BSR2712) -libert‡†... libert‡†!!- Mormoravo ‚òÑÔ∏è,NA,B,11,B
12622,itescarafa,tweet,1,#MattiaTW/11 (301BSR2712) -Libert‡... libert‡!!- Mormoravo ??,NA,B,11,B
12623,itescarafa,tweet,1,#MattiaTW/11 (302302RI247) le bugie ci rendono schiavi di noi stessi,NA,B,11,B
12624,itescarafa,tweet,1,"#MattiaTW/11 (302DDC268)E per te, cos'Ë la libert‡†? Limite irraggiungibile o segreto raggiunto?",NA,B,11,B
12625,itescarafa,tweet,1,"#MattiaTW/11 (302DDC268)E per te, cos'Ë la libert‡? Limite irraggiungibile o segreto raggiunto?",NA,B,11,B
12626,itescarafa,tweet,1,"#MattiaTW/11 (302DGC132)Un desiderio vago, come un'aura dell'anima, aveva schiuso pian piano per lei, come per me, una finestra nell'avvenire",NA,B,11,B
12627,itescarafa,tweet,1,#MattiaTW/11 (302DML218) Sono in molti a cercare la felicit‡ in fondo a un bicchiere senza pensare che la felicit‡ si trova in piccole cose.,NA,B,11,B
12628,itescarafa,tweet,1,#MattiaTW/11 (302DRB225) Confesso che provai gusto che quella conversazione finisse cosÏ male.,NA,B,11,B
12629,itescarafa,tweet,1,#MattiaTW/11 (302DRI247)le bugie ci rendono schiavi di noi stessi,NA,B,11,B
12630,itescarafa,tweet,1,"#MattiaTW/11 (302DRM22) Io qui rappresento la disgrazia della sua vita, la follia di suo padre  rappresentÚ forse un'umiliazione per lei.",NA,B,11,B
12631,itescarafa,tweet,1,"#MattiaTW/11 (302DYL1605) IL SEGRETO IMPACCIO CHE GI¿ AVEVO PROVATO E CHE SPESSO E ORA DIVENTAVA ACUTO COME UN RIMORSO.""""",NA,B,11,B
12632,itescarafa,tweet,1,"#MattiaTW/11 (302DYL1605) IL SEGRETO IMPACCIO CHE gi˘Ä AVEVO PROVATO E CHE SPESSO E ORA DIVENTAVA ACUTO COME UN RIMORSO.""""",NA,B,11,B
12633,itescarafa,tweet,1,"#MattiaTW/11(301BMD85)Avevo lasciato aperta la gelosia, aperti gli scuri.",NA,B,11,B
12634,itescarafa,tweet,1,"#MattiaTW/11(301BMM1712)Un pensiero un immagine dovette balenarle in quel punto alla mente, si turbÚ, e si volse a guardare il fiume.",NA,B,11,B
12635,itescarafa,tweet,1,"#MattiaTW/11(301BNL2811)Ecco la vita"""" pensavo. E seguivo con gli occhi la dolce fanciulla.""""",NA,B,11,B
12636,itescarafa,tweet,1,"#MattiaTW/11(302DDS1811)  libert‡†...... libert‡†....""""",NA,B,11,B
12637,itescarafa,tweet,1,"#MattiaTW/11(302DDS1811)  libert‡...... libert‡....""""",NA,B,11,B
12638,itescarafa,tweet,1,"#MattiaTW/11(302DDS1811) libert‡†... libert‡†..."""" l'autore o il protagonista ha una vita libera senza pesi con la sua nuova identit‡†.""""",NA,B,11,B
12639,itescarafa,tweet,1,"#MattiaTW/11(302DDS1811) Libert‡... libert‡..."""" l'autore o il protagonista ha una vita libera senza pesi con la sua nuova identit‡.""""",NA,B,11,B
12640,itescarafa,tweet,1,#MattiaTW/11(302DGB315) Cresceva la difficolt‡ nel nascondere il segreto che diventava acuto come un rimorso,NA,B,11,B
12641,itescarafa,tweet,1,"#MattiaTW/11(302DMD139) Quasi fino all'alba mi rivoltai sul letto, fantasticando di quell'infelice, sepolto nel cimitero di Miragna""""",NA,B,11,B
12642,itescarafa,tweet,1,#MattiaTW/11(302DRI166) Nel mio povero e timidissimo francese volli fargli notare che aveva sbagliato.,NA,B,11,B
12789,ivcpetrucci,tweet,1,"Le anime hanno un loro particolar modo d'intendersi, d'entrare in intimit‡, fino a darsi del tu #MattiaTW/11  (16)""""",NA,O1,11,OtherReg
12790,ivcpetrucci,tweet,1,"Libero! ? dicevo ancora  ma gi‡ cominciavo a penetrare il senso e a misurare i confini di questa mia libert‡ #MattiaTW/11  (4)""""",NA,O1,11,OtherReg
12795,ivcpetrucci,tweet,1,Mattia come il mare: vuole apparire azzurro ma in realt‡ Ë trasparente. #MattiaTW/11  (15),NA,O1,11,OtherReg
12821,Jarhen07,tweet,1,"Non sei quello che Ë successo a te, tu sei quello che sceglie di diventare. #MattiaTW/11 #4ARim https://t.co/wKBjAdCQ7O",photo,O2,11,NR
12854,katiaanastasio1,tweet,1,Il capitolo che mi Ë piacuto di pi˘ Ë l'undicesimo perchË racconta che Mattia Pascal voleva tornare dalla sua moglie.Natalia#MattiaTW/11,NA,A,11,A
12856,katiaanastasio1,tweet,1,"La mia curiosit‡ diventÚ pi˘ che mai viva.Carmela#MattiaTW/11 """"",NA,A,11,A
12864,katiaanastasio1,tweet,1,"PerchË la donna, lo sappia, Ë pi˘ generosa dell'uomo, e non bada alla bellezza esterioreRaffaella  #MattiaTW/11",NA,A,11,A
12865,katiaanastasio1,tweet,1,"Se noi conosciamo che errare Ë dell'uomo non Ë crudelt‡ sovrumana la giustizia? Francesca#MattiaTW/11 """"",NA,A,11,A
12870,l0mb1,tweet,1,#MattiaTW/11    Libero......libert‡ libert‡......ecco la vita......allegro.252AFL127 https://t.co/UHy2FPjPDL,photo,O2,11,NR
12906,LaFu5O,tweet,1,"#MattiaTW/11(865OIB155)Non era vero: aveva ragione la signorina Caporale: lo specchio, lo specchio aveva parlato.",NA,O2,11,A
12907,LaFu5O,tweet,1,"...perchË io, che avevo allora dodici anni, avevo scambiato un Perugino per un Raffaello! #MattiaTW/11  (8650AG197)""""",NA,O2,11,A
12940,LaFu5O,tweet,1,"Compresi cosÏ,che, non ostante quel mio strambo aspetto, ella avrebbe potuto amarmi. #MattiaTW/11  (865OMP77)",NA,O2,11,A
12972,IuriMoscardi,retweet,1,"RT  @AdrianoMeisTw: Ed ora conoscete questo dolce sentimento per la tenera Adriana, mia anima, mia Psiche... #MattiaTW/11    @edmonten https://t.co/0E1Lv405rJ",NA,O2,11,NR
12982,IuriMoscardi,retweet,1,"RT  @francodemartis: Il fiume, testimone silenzioso dei pi˘ reconditi pensieri di Adriano e della bella mammina  @edmonten  @IuriMoscardi  #MattiaTW/11",NA,O2,11,NR
13006,IuriMoscardi,retweet,1,"RT  @MattiaPascalTw: Ed io mi chiedo... ad ogni maschera corrisponde un'anima, o l'anima Ë qualcosa di unitario? ??#MattiaTW/11 Ö https://t.co/VwmJQU5ZAx",NA,O2,11,NR
13021,IuriMoscardi,retweet,1,"RT  @paolocosta: Non Ë facile essere liberi come le molecole d'acqua di quel fiume, nero e silente, o delle due fontane di San Pietro. #MattiaTW/11",NA,O2,11,NR
13042,IuriMoscardi,retweet,1,"RT  @TwLetteratura: Io non saprei proprio dire ch'io mi sia""""Segnale orario: #MattiaTW/11, 12, 13https://t.co/Jbb1YVbct8""""",NA,O2,11,NR
13048,IuriMoscardi,retweet,1,"RT  @TwLetteratura: Una riflessione cosÏ, giusto per ripartire dalle basi, eh  @MattiaPascalTw? #MattiaTW/11  https://t.co/g7rl6Djyy7",NA,O2,11,NR
13060,LaFu5O,tweet,1,La tirrania mascherata da libert‡ #MattiaTW/11 (865OAM412),NA,O2,11,A
13062,LaFu5O,tweet,1,"Libero!-dicevo ancora  ma gi‡ cominciavo a penetrare il senso e a misurare i  confini di questa mia libert‡†. #MattiaTW/11  (865OLD1812)""""",NA,O2,11,A
13063,LaFu5O,tweet,1,"Libero!-dicevo ancora  ma gi‡ cominciavo a penetrare il senso e a misurare i  confini di questa mia libert‡. #MattiaTW/11  (865OLD1812)""""",NA,O2,11,A
13066,LaFu5O,tweet,1,"Meravigliavo io stesso di aver accolto,viaggiando, tante impressioni che balzavano vive dalle labbra #MattiaTW/11  (865OSP258)""""",NA,O2,11,A
13067,LaFu5O,tweet,1,"Non importa quante maschere sei disposto a indossare, non potrai mai nasconderti dal tuo vero io. #MattiaTW/11  (865OAB89)",NA,O2,11,A
13069,LaFu5O,tweet,1,"PerchË la donna Ë pi˘ generosa dell'uomo, non bada alla bellezza soltanto. #MattiaTW/11  (865OCZ221)""""",NA,O2,11,A
13076,LaFu5O,tweet,1,"Vedi Adriano, la donna non bada come l'uomo alla bellezza esteriore, puoi  conquistarla anche con l'occhio ballerino #MattiaTW/11  865OLM1612",NA,O2,11,A
13077,LaFu5O,tweet,1,"Vedi Adriano, la donna non bada come l'uomo alla bellezza esteriore, puoi conquistarla anche con l'occhio ballerino#MattiaTW/11  (865OLM1612)",NA,O2,11,A
13089,lalagedulce,tweet,1,"la tirannia mascherata da libert‡†: non Ë di politica che parla Meis,ma dell'esistenza e della sconfinata libert‡ che lo stringe #MattiaTW/11",NA,O2,11,B
13090,lalagedulce,tweet,1,"la tirannia mascherata da libert‡: non Ë di politica che parla Meis,ma dell'esistenza e della sconfinata libert‡ che lo stringe #MattiaTW/11",NA,O2,11,B
13121,Laura_cesarino,tweet,1,"Le anime hanno un particolare modo d'intendersi, d'entrare in intimit‡, fino a darsi del tu #MattiaTW/11  754BFV217",NA,O2,11,NR
13140,Jarhen07,retweet,1,"RT  @classe5ia2016: ?Andavo, secondo l'ispirazione del momento, o nelle viepi˘ popolate o in luoghi solitarii.?D.D #MattiaTW/11  https://t.co/AZJJytmhoX",NA,O2,11,NR
13150,Jarhen07,retweet,1,"RT  @martiiuux: Vedevo [...] la mammina di casa in veste da camera, intenta ad annaffiare i vasi di fuori. Ecco la vita!"""" pensavo. #MattiaTW/11  12BMC28""""",NA,O2,11,NR
13189,Leti4Rim,tweet,1,"quando i molti governano, pensano soltanto a contentar se stessi, e si ha allora [...] la tirannia mascherata da libert‡†.†#MattiaTW/11",NA,O2,11,NR
13190,Leti4Rim,tweet,1,"quando i molti governano, pensano soltanto a contentar se stessi, e si ha allora [...] la tirannia mascherata da libert‡.†#MattiaTW/11",NA,O2,11,NR
13191,Leti4Rim,tweet,1,"Un pensiero, un'immagine dovette balenarle in quel punto alla mente  si turbÚ, e si volse a guardare il fiume sottostante.†#MattiaTW/11",NA,O2,11,NR
13239,LindaIapichino,tweet,1,#MattiaTW/11  Aspetto da mammina di casa Dolcissima Riservata Impacciata Amorevole Nobile d'animo Adorabile (acrost. di Adriana),NA,A,11,A
13240,LindaIapichino,tweet,1,#MattiaTW/11  effetto de' miei discorsi sulle sensibilissime corde sentimentali della 40enne maestra di pianoforte (metafora),NA,A,11,A
13241,LindaIapichino,tweet,1,#MattiaTW/11  effetto de? miei discorsi sulle sensibilissime corde sentimentali della 40enne maestra di pianoforte (metafora),NA,A,11,A
13242,LindaIapichino,tweet,1,#MattiaTW/11  Pelato Alto con un Paio di baffi Irrequieto Arrogante Napoletano per lavoro Odioso (acrostico di T. Papiano),NA,A,11,A
13243,LindaIapichino,tweet,1,#MattiaTW/11  Smilzo Capelli biondi Il volto lungo Pallidissimo Incapace di intendere e volere Occhi azzurri Nuovo personaggio Epilettico,NA,A,11,A
13244,LindaIapichino,tweet,1,"#MattiaTW/11  Superati gli scogli delle prime domande, [...] la barchetta della mia finzione potË[...]issar la vela della fantasia (metafora)",NA,A,11,A
13245,LindaIapichino,tweet,1,#MattiaTW/11  Tocca tutto Enfatico Robusto Eccessivo Nasone Zoticone Ipocrita Orgoglioso (acrostico di Terenzio),NA,A,11,A
13246,LindaIapichino,tweet,1,#MattiaTW/11 Assomiglia ad un vedovo Diverso Rasato Intervento all'occhio Alta la  fronte Naso piccolo Occhiali azzurri chiari (acrostico),NA,A,11,A
13247,KekkaLuigi,retweet,1,RT  @adelaid93680776: #MattiaTW/11  (552BAV2310)        e con la barchetta della mia finzione potË alla fine finir al largo e issar le vele dÖ,NA,O2,11,NR
13248,KekkaLuigi,retweet,1,RT  @adelaid93680776: #MattiaTW/11  (552BAV2310)        e con la barchetta della mia finzione potË alla fine finir al largo e issar le vele della mia fantasia,NA,O2,11,NR
